VendorID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,1,7.07,1,N,230,244,2,22,0.5,0.5,0,0,0.3,25.8,2.5
1,0,0.8,1,N,170,48,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,1,0,1,N,42,263,1,19.2,0,0.5,0,0,0.3,20,0
2,1,7.14,1,N,263,209,2,20.5,0.5,0.5,0,0,0.3,24.3,2.5
1,1,0,1,N,47,78,1,11.2,0,0.5,0,0,0.3,12,0
2,1,10.83,1,N,137,78,1,31,0.5,0.5,0,0,0.3,34.8,2.5
1,1,0,1,Y,69,159,1,11.2,0,0.5,0,0,0.3,12,0
2,1,1.05,1,N,100,43,2,-5.5,-0.5,-0.5,0,0,-0.3,-9.3,-2.5
2,1,0.32,1,N,246,50,1,3,0.5,0.5,5,0,0.3,11.8,2.5
2,1,0,2,N,132,264,2,52,0,0.5,0,0,0.3,52.8,0
2,1,4.63,1,N,48,226,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
1,0,0,1,N,145,145,2,2.5,0,0.5,0,0,0.3,3.3,0
1,1,0,1,N,145,145,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,1,1.3,1,N,239,236,2,7.5,3,0.5,0,0,0.3,11.3,2.5
2,1,1.35,1,N,263,140,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,6,5.02,1,N,151,68,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,6,1.28,1,N,186,163,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,1,1.8,1,N,186,224,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,1,0,1,N,116,151,1,14.2,0,0.5,0,0,0.3,15,0
1,1,1.3,1,N,186,161,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,1,1.8,1,N,186,163,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,1,2.1,1,N,186,79,2,9,3,0.5,0,0,0.3,12.8,2.5
2,1,12.57,1,N,140,254,2,34.5,0.5,0.5,0,0,0.3,38.3,2.5
2,1,0.09,1,N,237,141,2,3,0.5,0.5,0,0,0.3,6.8,2.5
2,2,1.65,1,N,186,162,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,1,0.93,1,N,186,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,1,2.93,1,N,100,140,1,12,0.5,0.5,5,0,0.3,20.8,2.5
1,1,0.8,1,N,107,90,2,5,3,0.5,0,0,0.3,8.8,2.5
1,3,6.4,1,N,114,198,2,23.5,3,0.5,0,0,0.3,27.3,2.5
2,1,3.32,1,N,142,137,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,1,1.49,1,N,186,142,1,6.5,0.5,0.5,1.54,0,0.3,11.84,2.5
2,1,1.85,1,N,142,140,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,1,0.71,1,N,237,140,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5
2,1,1.32,1,N,48,68,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,1,1.46,1,N,48,162,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,2,3.75,1,N,263,100,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,1,8.95,1,N,132,95,2,26,0.5,0.5,0,0,0.3,27.3,0
1,1,0.5,1,N,79,4,1,4,3,0.5,1.55,0,0.3,9.35,2.5
2,1,3.74,1,N,226,137,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,3,1.15,1,N,186,161,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,2,1.21,1,N,100,142,2,6,0.5,0.5,0,0,0.3,9.8,2.5
1,1,2.3,1,N,263,233,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5
2,1,1.05,1,N,74,263,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,1,1.62,1,N,142,140,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,1,19.97,3,N,140,1,1,71,0.5,0,17.14,13.9,0.3,102.84,0
2,1,0.49,1,N,7,179,2,4,0.5,0.5,0,0,0.3,5.3,0
2,1,1.95,1,N,141,75,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,1,3.7,1,N,233,43,2,12,0.5,0.5,0,0,0.3,13.3,0
2,4,1.56,1,N,229,237,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,3,1.28,1,N,75,238,1,6,0.5,0.5,1,0,0.3,8.3,0
1,1,0.5,1,N,74,75,2,4,0.5,0.5,0,0,0.3,5.3,0
1,1,3.5,1,N,263,137,2,12,3,0.5,0,0,0.3,15.8,2.5
1,1,4.7,1,N,238,168,1,16.5,0,0.5,4,0,0.3,21.3,0
2,1,4.21,1,N,24,233,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,1,1.2,1,N,75,41,2,6,0.5,0.5,0,0,0.3,7.3,0
2,1,0.96,1,N,42,152,2,5.5,0.5,0.5,0,0,0.3,6.8,0
1,1,2.1,1,N,133,111,1,8.5,0.5,0.5,1.95,0,0.3,11.75,0
2,1,0.96,1,N,42,41,1,6,0.5,0.5,0,0,0.3,7.3,0
2,1,7.1,1,N,68,244,1,22,0.5,0.5,1.5,0,0.3,27.3,2.5
2,5,0.51,1,N,41,166,2,4,0.5,0.5,0,0,0.3,5.3,0
1,1,4.4,1,N,74,147,2,17,0.5,0.5,0,0,0.3,18.3,0
2,1,1.47,1,N,229,161,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2,1.17,1,N,100,161,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,1,2.04,1,N,143,161,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2,0.62,1,N,164,170,2,4,0.5,0.5,0,0,0.3,7.8,2.5
1,1,18.8,1,N,231,51,2,51,3,0.5,0,0,0.3,54.8,2.5
1,1,2,1,N,143,162,1,8.5,3,0.5,5,0,0.3,17.3,2.5
1,1,7.7,1,N,100,42,2,24,2.5,0.5,0,0,0.3,27.3,2.5
2,1,1.59,1,N,143,48,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
1,1,1,1,N,244,152,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,3,3.89,1,N,263,48,2,14,0.5,0.5,0,0,0.3,17.8,2.5
1,1,2.1,1,N,50,237,2,9,3,0.5,0,0,0.3,12.8,2.5
1,1,0.5,1,N,24,166,1,4.5,0.5,0.5,5,0,0.3,10.8,0
1,1,1,1,N,100,161,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,2.8,1,N,186,140,2,11.5,2.5,0.5,0,0,0.3,14.8,2.5
1,1,1,1,N,140,236,1,5,2.5,0.5,2.05,0,0.3,10.35,2.5
1,1,1,1,N,186,170,1,6,3,0.5,1.95,0,0.3,11.75,2.5
2,1,3.73,1,N,230,79,2,13,0.5,0.5,0,0,0.3,16.8,2.5
1,1,3.3,1,N,100,236,1,11.5,3,0.5,4,0,0.3,19.3,2.5
1,1,3.9,1,N,161,232,2,14,3,0.5,0,0,0.3,17.8,2.5
2,1,1.55,1,N,186,161,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2,3.1,1,N,100,114,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,1,0,1,N,247,226,1,28.2,0,0.5,0,6.12,0.3,35.12,0
2,1,0.84,1,N,238,24,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,1,3.2,1,N,186,140,1,12,3,0.5,0,0,0.3,15.8,2.5
2,1,3.18,1,N,79,48,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,1,0.66,1,N,48,230,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,1,1.46,1,N,48,234,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
1,1,1.3,1,N,186,68,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,1,4.3,1,N,186,262,1,15,3,0.5,3.76,0,0.3,22.56,2.5
2,1,2.72,1,N,100,140,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,1,2.01,1,N,140,230,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,1,0.34,1,N,48,170,2,4,0.5,0.5,0,0,0.3,7.8,2.5
1,1,1.7,1,N,48,107,1,8.5,3,0.5,0,0,0.3,12.3,2.5
1,3,4.1,1,N,168,169,2,13.5,0.5,0.5,0,0,0.3,14.8,0
2,1,0.65,1,N,224,137,1,4.5,0.5,0.5,1.66,0,0.3,11.91,2.5
2,1,1.47,1,N,137,186,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,1,1.43,1,N,186,161,4,-6,-0.5,-0.5,0,0,-0.3,-9.8,-2.5
2,1,1.43,1,N,186,161,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2,2.1,1,N,116,24,2,8,0.5,0.5,0,0,0.3,9.3,0
2,1,30.69,5,N,169,23,1,70.71,0,0.5,0,23.5,0.3,96.96,0
1,1,0,1,N,49,107,1,26.2,0,0.5,0,0,0.3,27,0
1,0,1.5,1,N,263,140,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,1,4.4,1,N,75,137,1,14,3,0.5,2,0,0.3,19.8,2.5
2,1,2.58,1,N,100,236,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,1,1.64,1,N,234,246,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,1,8.46,1,N,79,166,2,27.5,0.5,0.5,0,0,0.3,31.3,2.5
2,1,1.35,1,N,48,90,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,1,0.07,1,N,48,48,4,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5
2,1,0.07,1,N,48,48,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,1,2.81,1,N,263,233,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,1,2.3,1,N,141,75,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,1,3.24,1,N,143,75,1,12,0.5,0.5,1.58,0,0.3,17.38,2.5
2,1,0.43,1,N,233,161,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,1,0.24,1,N,100,48,2,3,0.5,0.5,0,0,0.3,6.8,2.5
2,1,3.09,1,N,186,140,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,1,1.65,1,N,74,75,2,7,0.5,0.5,0,0,0.3,8.3,0
1,1,2.2,1,N,140,75,1,10,2.5,0.5,0,0,0.3,13.3,2.5
2,1,17.73,1,N,132,226,1,47,0.5,0.5,9.66,0,0.3,57.96,0
2,1,1.37,1,N,186,170,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,1,2.95,1,N,231,4,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,1,10.48,1,N,132,122,1,30,0.5,0.5,6.26,0,0.3,37.56,0
2,3,0.5,1,N,164,100,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
1,1,0,1,N,168,53,1,28.2,0,0.5,0,6.12,0.3,35.12,0
1,1,4.4,1,N,141,249,1,15,2.5,0.5,5.45,0,0.3,23.75,2.5
2,1,0.75,1,N,249,90,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
1,1,1.5,1,N,151,152,1,7,0,0.5,1.55,0,0.3,9.35,0
1,1,2.7,1,N,238,141,1,10.5,2.5,0.5,2.07,0,0.3,15.87,2.5
2,2,0,1,N,145,145,2,2.5,0,0.5,0,0,0.3,3.3,0
1,1,1.7,1,N,186,107,2,8,2.5,0.5,0,0,0.3,11.3,2.5
1,1,2.8,1,N,229,75,1,12,2.5,0.5,1.1,0,0.3,16.4,2.5
2,2,2.4,1,N,42,235,2,9.5,0.5,0.5,0,0,0.3,10.8,0
2,1,1.12,1,N,42,41,2,5.5,0,0.5,0,0,0.3,6.3,0
2,1,1.82,1,N,43,236,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
1,1,1.1,1,N,170,186,1,7.5,2.5,0.5,2,0,0.3,12.8,2.5
1,1,1.3,1,N,186,161,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,1,1.7,1,N,263,162,1,7,2.5,0.5,2,0,0.3,12.3,2.5
2,6,0.88,1,N,100,163,1,5,0,0.5,1.25,0,0.3,9.55,2.5
2,6,0.5,1,N,100,230,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,5,2.54,1,N,100,237,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,1,7.3,1,N,186,168,1,22.5,0,0.5,5.16,0,0.3,30.96,2.5
1,1,3.1,1,N,238,140,1,12.5,2.5,0.5,2.37,0,0.3,18.17,2.5
1,1,5.3,1,N,260,137,1,17.5,2.5,0.5,4.15,0,0.3,24.95,2.5
1,1,1.9,1,N,186,107,1,8.5,2.5,0.5,2.35,0,0.3,14.15,2.5
1,1,0.8,1,N,229,140,3,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,0.5,1,N,263,236,2,4,2.5,0.5,0,0,0.3,7.3,2.5
2,1,1.86,1,N,166,75,2,9,0,0.5,0,0,0.3,9.8,0
2,1,0.43,1,N,237,237,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,1,0.74,1,N,48,161,1,4,0,0.5,0.73,0,0.3,8.03,2.5
2,1,0.97,1,N,100,161,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,1,9.85,1,N,186,119,1,27.5,0,0.5,0.1,0,0.3,30.9,2.5
2,1,0.86,1,N,186,161,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,1,2.01,1,N,100,107,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,1,0.52,1,N,137,170,1,4,0,0.5,1.82,0,0.3,9.12,2.5
2,1,1.25,1,N,24,41,2,12,0,0.5,0,0,0.3,12.8,0
2,1,3.16,1,N,79,256,2,12.5,0,0.5,0,0,0.3,15.8,2.5
1,1,4,1,N,238,137,1,14.5,2.5,0.5,3.56,0,0.3,21.36,2.5
2,1,1.06,1,N,263,75,1,6.5,0,0.5,2.94,0,0.3,12.74,2.5
2,1,0.98,1,N,262,236,2,5,0,0.5,0,0,0.3,8.3,2.5
1,1,0.8,1,N,100,48,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
1,1,0.7,1,N,48,230,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,3.6,1,N,143,137,1,14,2.5,0.5,5.15,0,0.3,22.45,2.5
2,1,7.03,1,N,162,66,2,21,0,0.5,0,0,0.3,24.3,2.5
1,1,0.8,1,N,236,75,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,5.1,1,N,107,75,1,18,2.5,0.5,2.5,0,0.3,23.8,2.5
2,1,1.34,1,N,238,43,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,1,1.32,1,N,75,151,1,6.5,0,0.5,0,0,0.3,7.3,0
2,6,4.27,1,N,49,209,1,15,0,0.5,3.29,0,0.3,23.54,2.5
1,1,1.2,1,N,162,246,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,1,0.8,1,N,186,246,2,6,2.5,0.5,0,0,0.3,9.3,2.5
2,1,3.5,1,N,231,233,1,13.5,0,0.5,3.36,0,0.3,20.16,2.5
2,1,1.12,1,N,186,161,1,5.5,0,0.5,1,0,0.3,9.8,2.5
2,1,0.32,1,N,48,230,1,3.5,0,0.5,1,0,0.3,7.8,2.5
2,1,1.4,1,N,100,161,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2,2.26,1,N,151,48,1,8.5,0,0.5,0,0,0.3,11.8,2.5
2,1,7.58,1,N,75,82,1,23.5,0,0.5,3.04,6.12,0.3,33.46,0
2,1,0.83,1,N,238,75,1,5,0,0.5,1.16,0,0.3,6.96,0
1,2,1.4,1,N,238,75,1,6.5,0,0.5,1,0,0.3,8.3,0
1,1,9.8,1,N,132,198,1,30,0,0.5,7.7,0,0.3,38.5,0
2,1,0.05,5,N,265,193,1,47.88,0.8,0.5,0,0,0,49.18,0
2,1,12.73,1,N,236,73,1,36.5,0,0.5,0,0,0.3,39.8,2.5
2,1,1.4,1,N,186,230,1,6.5,0,0.5,2.45,0,0.3,12.25,2.5
2,1,0.83,1,N,100,170,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,1,1.29,1,N,100,162,2,6,0,0.5,0,0,0.3,9.3,2.5
2,1,2.47,1,N,90,231,1,9.5,0,0.5,3.2,0,0.3,16,2.5
2,1,1.58,1,N,48,237,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5
2,1,0.65,1,N,100,161,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,1,9.3,1,N,152,79,1,27.5,3,0.5,5,0,0.3,36.3,2.5
1,1,1.8,1,N,107,125,1,8,3,0.5,3.5,0,0.3,15.3,2.5
1,1,1.7,1,N,234,170,1,7.5,3,0.5,2.26,0,0.3,13.56,2.5
2,1,18.93,1,N,143,214,1,52.5,0,0.5,13.61,12.24,0.3,81.65,2.5
2,1,0.86,1,N,48,161,1,5,0,0.5,0,0,0.3,8.3,2.5
2,1,0.96,1,N,48,161,1,5,0,0.5,2.49,0,0.3,10.79,2.5
2,1,0.6,1,N,230,162,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,2,0.61,1,N,125,249,1,4,0,0.5,1.46,0,0.3,8.76,2.5
2,2,7.29,1,N,229,69,2,24,0,0.5,0,0,0.3,27.3,2.5
2,1,5.59,1,N,143,244,1,17.5,0,0.5,2,0,0.3,22.8,2.5
2,1,0.78,1,N,152,166,1,4.5,0,0.5,1.59,0,0.3,6.89,0
1,1,2.5,1,N,263,42,1,10,0,0.5,0,0,0.3,10.8,0
1,1,1.1,1,N,162,237,1,6,2.5,0.5,1,0,0.3,10.3,2.5
1,1,11.9,1,N,163,93,2,35,2.5,0.5,0,0,0.3,38.3,2.5
2,1,1.67,1,N,100,162,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,2.85,1,N,97,256,2,16,0,0.5,0,0,0.3,16.8,0
2,2,3.8,1,N,48,75,1,15,0,0.5,3.66,0,0.3,21.96,2.5
2,1,2.37,1,N,141,50,2,10,0,0.5,0,0,0.3,13.3,2.5
1,1,3,1,N,262,170,1,10.5,2.5,0.5,3.45,0,0.3,17.25,2.5
2,2,2.19,1,N,141,75,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2,1.52,1,N,162,236,1,6.5,0,0.5,2.94,0,0.3,12.74,2.5
1,1,2.6,1,N,141,137,1,9,2.5,0.5,1.85,0,0.3,14.15,2.5
1,1,3.2,1,N,262,233,1,11,2.5,0.5,2.85,0,0.3,17.15,2.5
1,1,0.8,1,N,229,140,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
2,1,2.09,1,N,142,236,2,9,0,0.5,0,0,0.3,12.3,2.5
2,1,7.2,1,N,69,185,2,22.5,0,0.5,0,0,0.3,23.3,0
1,1,0.3,1,N,43,43,1,3.5,0,0.5,0.85,0,0.3,5.15,0
2,4,5.69,1,N,143,148,2,19,0,0.5,0,0,0.3,22.3,2.5
2,4,1.67,1,N,140,233,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2,3,1,N,42,43,2,12.5,0,0.5,0,0,0.3,13.3,0
1,1,0.4,1,N,224,107,1,3.5,2.5,0.5,1.02,0,0.3,7.82,2.5
2,1,1,1,N,48,162,1,8.5,0,0.5,1.2,0,0.3,13,2.5
2,1,4.51,1,N,262,226,1,15.5,0,0.5,2,0,0.3,20.8,2.5
2,2,0.77,1,N,193,145,2,5,0,0.5,0,0,0.3,5.8,0
2,1,3.44,1,N,238,170,1,13,0,0.5,4.08,0,0.3,20.38,2.5
2,2,9.24,1,N,141,40,2,27,0,0.5,0,0,0.3,30.3,2.5
1,1,1.2,1,N,162,164,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
2,1,1.18,1,N,159,69,2,6,0,0.5,0,0,0.3,6.8,0
2,1,0.7,1,N,237,140,2,4.5,0,0.5,0,0,0.3,7.8,2.5
1,1,0.7,1,N,230,48,1,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,1.2,1,N,186,161,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5
2,1,3.31,1,N,48,146,2,13.5,0,0.5,0,0,0.3,16.8,2.5
1,1,1.9,1,N,263,229,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5
1,1,1.5,1,N,161,237,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,1,1.2,1,N,162,246,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,1,0.9,1,N,186,246,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,1,1.6,1,N,186,161,1,7.5,2.5,0.5,2.15,0,0.3,12.95,2.5
1,1,0.8,1,N,141,236,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,2,1,N,237,170,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
2,1,0.88,1,N,186,100,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
2,1,1.74,1,N,75,166,2,9.5,0,0.5,0,0,0.3,10.3,0
2,1,1.11,1,N,79,137,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2,1.7,1,N,233,141,1,7,2.5,0.5,2.58,0,0.3,12.88,0
2,1,1.04,1,N,186,161,2,5,0,0.5,0,0,0.3,8.3,2.5
2,1,2.33,1,N,186,43,2,9,0,0.5,0,0,0.3,12.3,2.5
1,1,1.7,1,N,186,161,1,8,2.5,0.5,1.5,0,0.3,12.8,2.5
1,1,3.5,1,N,79,237,1,11,2.5,0.5,2.43,0,0.3,16.73,2.5
1,1,0.6,1,N,141,140,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,1.9,1,N,263,229,1,7.5,2.5,0.5,2.15,0,0.3,12.95,2.5
1,1,2.1,1,N,107,230,1,8.5,2.5,0.5,1.18,0,0.3,12.98,2.5
2,1,2.12,1,N,142,161,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,1,0.74,1,N,263,141,1,4.5,0,0.5,1.95,0,0.3,9.75,2.5
2,1,5.99,1,N,140,209,1,17.5,0,0.5,4.16,0,0.3,24.96,2.5
2,1,3.29,1,N,161,75,2,11.5,0,0.5,0,0,0.3,14.8,2.5
2,1,3.75,1,N,41,161,1,13,0,0.5,3.26,0,0.3,19.56,2.5
2,5,0.64,1,N,238,151,1,4.5,0,0.5,0,0,0.3,5.3,0
1,1,4.4,1,N,74,230,2,14,2.5,0.5,0,0,0.3,17.3,2.5
2,2,1.64,1,N,100,137,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,2,1.01,1,N,170,161,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,1,5.9,1,N,48,87,1,21.5,0,0.5,1,0,0.3,25.8,2.5
2,1,6.14,1,N,148,75,1,20,0,0.5,1,0,0.3,24.3,2.5
2,2,10.65,1,N,258,229,1,32,0,0.5,0,0,0.3,37.25,2.5
1,1,0.8,1,N,75,262,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
1,1,0.7,1,N,141,237,1,5,2.5,0.5,0,0,0.3,8.3,2.5
2,1,4.84,1,N,233,260,4,-18.5,0,-0.5,0,0,-0.3,-21.8,-2.5
2,1,4.84,1,N,233,260,2,18.5,0,0.5,0,0,0.3,21.8,2.5
2,1,1.09,1,N,186,246,1,6.5,0,0.5,1.25,0,0.3,11.05,2.5
2,1,3.57,1,N,143,137,1,13,0,0.5,1,0,0.3,17.3,2.5
1,1,2.9,1,N,43,140,1,13,2.5,0.5,3.25,0,0.3,19.55,2.5
2,1,5.28,1,N,238,158,1,17.5,0,0.5,5,0,0.3,25.8,2.5
1,2,1,1,N,186,170,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
2,1,11.68,1,N,132,49,1,33.5,0,0.5,6.86,0,0.3,41.16,0
1,1,3.3,1,N,166,262,1,13,2.5,0.5,0.01,0,0.3,16.31,2.5
1,1,2.9,1,N,162,75,1,10.5,2.5,0.5,2,0,0.3,15.8,2.5
2,1,3.3,1,N,75,170,1,11,0,0.5,1,0,0.3,15.3,2.5
1,1,1.4,1,N,48,162,1,7,2.5,0.5,1.03,0,0.3,11.33,2.5
1,1,1.2,1,N,48,162,1,7.5,2.5,0.5,2.15,0,0.3,12.95,2.5
2,1,0.99,1,N,161,230,1,6,0,0.5,2.79,0,0.3,12.09,2.5
2,1,1.33,1,N,100,161,1,7,0,0.5,1,0,0.3,11.3,2.5
2,1,3.32,1,N,161,232,1,12,0,0.5,3.82,0,0.3,19.12,2.5
2,5,1.33,1,N,168,168,2,7,0,0.5,0,0,0.3,7.8,0
2,3,3.42,1,N,142,137,1,13.5,0,0.5,3.36,0,0.3,22.11,2.5
2,4,0.76,1,N,48,161,1,5,0,0.5,1.66,0,0.3,9.96,2.5
1,1,4,1,N,100,75,1,13,2.5,0.5,0,0,0.3,16.3,2.5
1,1,1.1,1,N,264,161,3,6,2.5,0.5,0,0,0.3,9.3,2.5
2,3,1.3,1,N,263,140,2,7,0,0.5,0,0,0.3,10.3,2.5
1,0,2.9,1,N,107,140,1,9.5,2.5,0.5,2,0,0.3,14.8,2.5
1,0,2.1,1,N,140,162,1,8.5,2.5,0.5,1,0,0.3,12.8,2.5
2,1,6.01,1,N,143,83,2,21.5,0,0.5,0,0,0.3,24.8,2.5
2,1,1.84,1,N,140,75,1,8.5,0,0.5,1.18,0,0.3,12.98,2.5
2,1,0.97,1,N,161,137,1,6,0,0.5,1.86,0,0.3,11.16,2.5
1,1,2.9,1,N,48,107,2,11.5,2.5,0.5,0,0,0.3,14.8,2.5
1,1,2,1,N,41,75,2,10,0,0.5,0,0,0.3,10.8,0
2,1,1.09,1,N,164,161,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,1,2.82,1,N,161,75,1,9.5,0,0.5,3.84,0,0.3,16.64,2.5
2,1,0.35,1,N,237,237,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,1,3.72,1,N,114,25,2,15.5,0,0.5,0,0,0.3,18.8,2.5
2,1,3.51,1,N,236,233,1,12.5,0,0.5,3.16,0,0.3,18.96,2.5
2,1,0.8,1,N,41,166,2,5,0,0.5,0,0,0.3,5.8,0
2,1,0.86,1,N,170,186,1,5.5,0,0.5,2.2,0,0.3,11,2.5
2,6,4.37,1,N,100,166,1,14.5,0,0.5,0,0,0.3,17.8,2.5
2,6,3.06,1,N,142,137,2,12,0,0.5,0,0,0.3,15.3,2.5
2,1,10.58,1,N,42,185,2,33.5,0,0.5,0,0,0.3,34.3,0
2,1,2.34,1,N,186,161,2,9.5,0,0.5,0,0,0.3,12.8,2.5
1,1,0.7,1,N,151,166,1,4,0,0.5,0.95,0,0.3,5.75,0
1,1,2.1,1,N,186,231,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5
1,1,1.3,1,N,186,137,1,7.5,2.5,0.5,2.7,0,0.3,13.5,2.5
2,1,1.54,1,N,162,237,1,6.5,0,0.5,3.01,0,0.3,12.81,2.5
2,1,0.97,1,N,161,100,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,1,7.2,1,N,74,242,2,21.5,0,0.5,0,0,0.3,22.3,0
1,1,3.7,1,N,262,137,2,12,2.5,0.5,0,0,0.3,15.3,2.5
1,1,0.8,1,N,229,140,1,4.5,2.5,0.5,3.12,0,0.3,10.92,2.5
2,2,1.39,1,N,186,137,2,7,0,0.5,0,0,0.3,10.3,2.5
2,2,3.1,1,N,107,163,1,11.5,0,0.5,3.7,0,0.3,18.5,2.5
2,1,2.43,1,N,151,74,2,10.5,0,0.5,0,0,0.3,11.3,0
2,1,1.92,1,N,75,141,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,0.51,1,N,262,140,1,4,0,0.5,0.7,0,0.3,8,2.5
